"customer_id","customer_name","customer_segment","order_id","order_date","shipping_city","shipping_state","shipping_country","shipping_region","shipping_postal_code","shipping_mode","shipping_date","order_details_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_id","product_name","product_category","product_subcategory","product_manufacturer"
"551","Muhammed MacIntyre","Corporate","CA-2017-124793","2017-03-14 00:00:00","Seattle","Washington","United States","West","98103","First Class","2017-03-16 00:00:00","4207","2","0.2","-22","-0.11","197","755","Global High-Back Leather Tilter, Burgundy","Furniture","Chairs","Global"
"138","Cathy Prescott","Corporate","CA-2015-127187","2015-12-04 00:00:00","New York City","New York","United States","East","10024","Standard Class","2015-12-08 00:00:00","702","2","0","62","0.48","130","1285","Plantronics Voyager Pro HD - Bluetooth Headset","Technology","Phones","Plantronics"
"452","Laurel Beltran","Home Office","US-2017-155768","2017-12-01 00:00:00","Oxnard","California","United States","West","93030","Same Day","2017-12-01 00:00:00","9331","3","0","11","0.49","23","6","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Office Supplies","Envelopes","Other"
"356","Jay Fein","Consumer","CA-2016-132486","2016-10-23 00:00:00","San Diego","California","United States","West","92105","Second Class","2016-10-27 00:00:00","2571","9","0","64","0.43","148","1066","Maxell DVD-RAM Discs","Technology","Accessories","Maxell"
"488","Maria Zettner","Home Office","CA-2017-114748","2017-10-09 00:00:00","Phoenix","Arizona","United States","West","85023","Standard Class","2017-10-14 00:00:00","3928","2","0.2","0","0","170","1535","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","Furniture","Furnishings","Tenex"
"652","Ross Baird","Home Office","US-2017-168620","2017-12-24 00:00:00","Charlotte","North Carolina","United States","South","28205","Second Class","2017-12-28 00:00:00","9415","8","0.2","77","0.3","256","1096","Microsoft Sculpt Comfort Mouse","Technology","Accessories","Microsoft"
"625","Resi Pölking","Consumer","CA-2015-156314","2015-12-24 00:00:00","Cleveland","Ohio","United States","East","44105","First Class","2015-12-26 00:00:00","1355","5","0.2","9","0.29","30","1057","Master Giant Foot Doorstop, Safety Yellow","Furniture","Furnishings","Other"
"229","Dianna Arnett","Home Office","CA-2015-115133","2015-09-26 00:00:00","Lancaster","Ohio","United States","East","43130","Standard Class","2015-09-30 00:00:00","402","6","0.2","1","0.07","17","856","Hoover Commercial Lightweight Upright Vacuum","Office Supplies","Appliances","Hoover"
"609","Philip Brown","Consumer","CA-2017-148796","2017-04-14 00:00:00","Los Angeles","California","United States","West","90004","Standard Class","2017-04-18 00:00:00","4929","5","0.2","38","0.1","384","319","Bevis Steel Folding Chairs","Furniture","Chairs","Bevis"
"447","Kunst Miller","Consumer","CA-2016-135545","2016-11-24 00:00:00","Los Angeles","California","United States","West","90004","Standard Class","2016-11-30 00:00:00","2655","6","0.2","9","0.36","26","59","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","Office Supplies","Binders","Acco"
"476","Logan Haushalter","Consumer","CA-2017-144092","2017-11-05 00:00:00","San Jose","California","United States","West","95123","Second Class","2017-11-07 00:00:00","4770","3","0","77","0.49","158","1522","Strathmore #10 Envelopes, Ultimate White","Office Supplies","Envelopes","Strathmore"
"391","John Stevenson","Consumer","CA-2017-115483","2017-07-14 00:00:00","Irving","Texas","United States","Central","75061","Second Class","2017-07-18 00:00:00","3945","5","0.2","80","0.36","220","1707","Xerox 1914","Office Supplies","Paper","Xerox"
"351","Jas O'Carroll","Consumer","CA-2015-112403","2015-03-31 00:00:00","Philadelphia","Pennsylvania","United States","East","19120","Same Day","2015-03-31 00:00:00","336","1","0.7","-1","-0.7","1","268","Avery Round Ring Poly Binders","Office Supplies","Binders","Avery"
"297","Gary Zandusky","Consumer","CA-2016-123141","2016-11-14 00:00:00","Rio Rancho","New Mexico","United States","West","87124","Standard Class","2016-11-19 00:00:00","2314","4","0.2","99","0.11","884","1372","SAFCO Arco Folding Chair","Furniture","Chairs","SAFCO"
"572","Nicole Fjeld","Home Office","CA-2018-100335","2018-09-07 00:00:00","Chicago","Illinois","United States","Central","60610","Standard Class","2018-09-13 00:00:00","5624","9","0.2","26","0.36","73","538","Easy-staple paper","Office Supplies","Paper","Easy-staple paper"
"532","Michelle Arnett","Home Office","CA-2017-152247","2017-11-07 00:00:00","Cheyenne","Wyoming","United States","West","82001","Standard Class","2017-11-12 00:00:00","5023","4","0.2","100","0.06","1603","770","Global Troy Executive Leather Low-Back Tilter","Furniture","Chairs","Global"
"617","Rachel Payne","Corporate","CA-2015-155264","2015-10-19 00:00:00","San Francisco","California","United States","West","94110","Second Class","2015-10-22 00:00:00","1332","1","0.2","1","0.38","3","71","Accohide Poly Flexible Ring Binders","Office Supplies","Binders","ACCOHIDE"
"771","Troy Blackwell","Consumer","US-2015-139640","2015-11-07 00:00:00","Portland","Oregon","United States","West","97206","Second Class","2015-11-11 00:00:00","8489","4","0.2","9","0.08","121","1235","Panasonic KP-150 Electric Pencil Sharpener","Office Supplies","Art","Panasonic"
"628","Richard Bierner","Consumer","US-2015-144078","2015-11-25 00:00:00","Los Angeles","California","United States","West","90004","Standard Class","2015-11-29 00:00:00","8512","3","0","3","0.35","7","1508","Staples in misc. colors","Office Supplies","Art","Staples in misc. colors"
"60","Arthur Gainer","Consumer","CA-2016-148376","2016-12-27 00:00:00","Los Angeles","California","United States","West","90008","Standard Class","2016-12-31 00:00:00","2977","7","0","10","0.48","22","206","Avery 497","Office Supplies","Labels","Avery"
"32","Andrew Allen","Consumer","CA-2017-121671","2017-07-17 00:00:00","Springfield","Missouri","United States","Central","65807","Standard Class","2017-07-22 00:00:00","4109","3","0","5","0.02","243","417","Carina 42""Hx23 3/4""W Media Storage Unit","Office Supplies","Storage","Carina"
"391","John Stevenson","Consumer","CA-2017-162082","2017-03-14 00:00:00","Harlingen","Texas","United States","Central","78550","First Class","2017-03-17 00:00:00","5339","7","0.2","16","0.11","146","362","BOSTON Ranger #55 Pencil Sharpener, Black","Office Supplies","Art","Boston"
"232","Dionis Lloyd","Corporate","US-2018-117723","2018-08-15 00:00:00","Philadelphia","Pennsylvania","United States","East","19120","Second Class","2018-08-18 00:00:00","9595","6","0.2","-338","-0.19","1802","1558","Tennsco Single-Tier Lockers","Office Supplies","Storage","Tennsco"
"12","Alan Dominguez","Home Office","US-2018-136784","2018-04-30 00:00:00","San Francisco","California","United States","West","94122","Standard Class","2018-05-05 00:00:00","9763","4","0","80","0.49","164","1712","Xerox 1919","Office Supplies","Paper","Xerox"
"344","James Lanier","Home Office","CA-2018-128734","2018-12-24 00:00:00","Chandler","Arizona","United States","West","85224","Standard Class","2018-12-31 00:00:00","6761","4","0.2","2","0.23","9","91","Acrylic Self-Standing Desk Frames","Furniture","Furnishings","Other"
"281","Frank Atkinson","Corporate","CA-2017-113845","2017-11-20 00:00:00","Orlando","Florida","United States","South","32839","Standard Class","2017-11-25 00:00:00","3894","4","0.2","24","0.1","245","779","Grandstream GXP2100 Mainstream Business Phone","Technology","Phones","Grandstream"
"515","Max Jones","Consumer","CA-2017-100300","2017-06-24 00:00:00","San Diego","California","United States","West","92037","Second Class","2017-06-26 00:00:00","3479","3","0","72","0.3","241","142","APC 7 Outlet Network SurgeArrest Surge Protector","Office Supplies","Appliances","Other"
"168","Claudia Bergmann","Corporate","CA-2018-136826","2018-06-16 00:00:00","Chapel Hill","North Carolina","United States","South","27514","Standard Class","2018-06-20 00:00:00","7080","3","0.2","5","0.34","14","1326","Quartet Omega Colored Chalk, 12/Pack","Office Supplies","Art","Quartet"
"412","Justin MacKendrick","Consumer","CA-2017-158547","2017-05-30 00:00:00","Hamilton","Ohio","United States","East","45011","Standard Class","2017-06-04 00:00:00","5220","5","0.2","9","0.08","124","615","Euro-Pro Shark Turbo Vacuum","Office Supplies","Appliances","Euro Pro"
"757","Todd Sumrall","Corporate","CA-2018-166436","2018-11-24 00:00:00","New York City","New York","United States","East","10035","Standard Class","2018-11-28 00:00:00","8187","6","0.1","174","0.18","977","751","Global Ergonomic Managers Chair","Furniture","Chairs","Global"
"685","Sean Braxton","Corporate","CA-2016-153794","2016-09-11 00:00:00","San Diego","California","United States","West","92024","Standard Class","2016-09-16 00:00:00","3104","7","0","80","0.3","266","889","Hunt PowerHouse Electric Pencil Sharpener, Blue","Office Supplies","Art","Hunt"
"31","Amy Hunt","Consumer","CA-2016-151547","2016-01-17 00:00:00","Bartlett","Tennessee","United States","South","38134","Standard Class","2016-01-23 00:00:00","3059","8","0.2","10","0.11","89","79","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","Office Supplies","Supplies","Acme"
"709","Stephanie Phelps","Corporate","CA-2017-136770","2017-08-14 00:00:00","Akron","Ohio","United States","East","44312","Standard Class","2017-08-18 00:00:00","4570","2","0.4","-56","-0.22","260","436","Cisco IP Phone 7961G-GE VoIP phone","Technology","Phones","Cisco"
"180","Craig Molinari","Corporate","CA-2015-104563","2015-03-07 00:00:00","Seattle","Washington","United States","West","98103","Standard Class","2015-03-12 00:00:00","150","5","0","0","0","205","470","Contico 72""H Heavy-Duty Storage System","Office Supplies","Storage","Other"
"57","Arianne Irving","Consumer","US-2018-160759","2018-12-11 00:00:00","Philadelphia","Pennsylvania","United States","East","19120","Standard Class","2018-12-17 00:00:00","9913","1","0.3","-9","-0.14","64","977","Leather Task Chair, Black","Furniture","Chairs","Other"
"138","Cathy Prescott","Corporate","CA-2018-132430","2018-10-09 00:00:00","Lakewood","Ohio","United States","East","44107","First Class","2018-10-11 00:00:00","6905","4","0.2","9","0.2","46","1186","Nu-Dell Leatherette Frames","Furniture","Furnishings","Nu-Dell"
"641","Rob Williams","Corporate","US-2017-131114","2017-12-09 00:00:00","Chicago","Illinois","United States","Central","60610","Second Class","2017-12-13 00:00:00","9169","2","0.8","-12","-2.7","4","287","Belkin 6 Outlet Metallic Surge Strip","Office Supplies","Appliances","Belkin"
"304","Giulietta Baptist","Consumer","CA-2017-137337","2017-03-08 00:00:00","New York City","New York","United States","East","10011","Standard Class","2017-03-12 00:00:00","4592","2","0.2","23","0.33","69","1426","Satellite Sectional Post Binders","Office Supplies","Binders","Other"
"180","Craig Molinari","Corporate","CA-2015-103492","2015-10-10 00:00:00","Huntsville","Texas","United States","Central","77340","Standard Class","2015-10-15 00:00:00","114","7","0.2","66","0.09","756","431","Cisco 8x8 Inc. 6753i IP Business Phone System","Technology","Phones","Cisco"
"480","Luke Weiss","Consumer","CA-2015-116246","2015-09-12 00:00:00","New York City","New York","United States","East","10035","Second Class","2015-09-17 00:00:00","431","6","0.1","421","0.11","3785","828","HON 5400 Series Task Chairs for Big and Tall","Furniture","Chairs","Hon"
"596","Paul Prost","Home Office","US-2017-108504","2017-02-05 00:00:00","Smyrna","Georgia","United States","South","30080","Same Day","2017-02-05 00:00:00","9018","3","0","126","0.26","485","33","Aastra 57i VoIP phone","Technology","Phones","Other"
"611","Philisse Overcash","Home Office","CA-2016-121783","2016-11-10 00:00:00","Roseville","Minnesota","United States","Central","55113","Standard Class","2016-11-14 00:00:00","2272","3","0","13","0.44","29","1505","Staple-based wall hangings","Furniture","Furnishings","Staple-based wall hangings"
"224","Dennis Kane","Consumer","CA-2018-166835","2018-11-12 00:00:00","Lancaster","Pennsylvania","United States","East","17602","Second Class","2018-11-14 00:00:00","8194","2","0.2","-55","-0.25","221","1377","SAFCO Commercial Wire Shelving, Black","Office Supplies","Storage","SAFCO"
"388","John Lee","Consumer","CA-2015-100136","2015-09-05 00:00:00","New York City","New York","United States","East","10011","Standard Class","2015-09-11 00:00:00","12","143","0.1","734","0.38","1931","122","Alphabetical Labels for Top Tab Filing","Office Supplies","Labels","Other"
"583","Pamela Stobb","Consumer","CA-2018-128965","2018-04-17 00:00:00","Los Angeles","California","United States","West","90008","Standard Class","2018-04-22 00:00:00","6778","3","0.2","-19","-0.09","218","773","Global Wood Trimmed Manager's Task Chair, Khaki","Furniture","Chairs","Global"
"285","Frank Merwin","Home Office","CA-2015-123260","2015-08-26 00:00:00","Los Angeles","California","United States","West","90032","Standard Class","2015-08-30 00:00:00","578","8","0","23","0.13","177","1409","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Technology","Accessories","SanDisk"
"112","Brian Thompson","Consumer","US-2018-161193","2018-11-20 00:00:00","Newark","Ohio","United States","East","43055","Standard Class","2018-11-26 00:00:00","9917","2","0.2","2","0.34","5","730","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs","Furniture","Furnishings","GE"
"74","Bart Watters","Corporate","CA-2018-151855","2018-05-27 00:00:00","Greensboro","North Carolina","United States","South","27405","Standard Class","2018-06-03 00:00:00","7648","5","0.7","-10","-0.83","12","664","Fellowes Twister Kit, Gray/Clear, 3/pkg","Office Supplies","Binders","Fellowes"
"294","Gary Hwang","Consumer","CA-2016-144806","2016-12-06 00:00:00","Tucson","Arizona","United States","West","85705","Standard Class","2016-12-11 00:00:00","2898","8","0.2","62","0.31","198","1758","Xerox 1960","Office Supplies","Paper","Xerox"
"557","Natalie DeCherney","Consumer","US-2018-156356","2018-04-16 00:00:00","Houston","Texas","United States","Central","77095","Standard Class","2018-04-22 00:00:00","9888","1","0.8","-5","-1.65","3","721","GBC White Gloss Covers, Plain Front","Office Supplies","Binders","GBC"
"5","Adam Hart","Corporate","CA-2018-165029","2018-11-26 00:00:00","Atlanta","Georgia","United States","South","30318","Standard Class","2018-11-30 00:00:00","8143","3","0","4","0.29","13","1164","Newell 347","Office Supplies","Art","Newell"
"540","Mick Hernandez","Home Office","CA-2018-161088","2018-05-25 00:00:00","Columbus","Georgia","United States","South","31907","Standard Class","2018-05-29 00:00:00","7977","2","0","13","0.45","30","1338","Recycled Easel Ring Binders","Office Supplies","Binders","Other"
"190","Dan Lawera","Consumer","CA-2016-156524","2016-11-20 00:00:00","New York City","New York","United States","East","10011","Standard Class","2016-11-26 00:00:00","3180","3","0","9","0.46","20","1086","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""","Office Supplies","Paper","Message Book"
"185","Cynthia Delaney","Home Office","CA-2017-124352","2017-10-15 00:00:00","Oklahoma City","Oklahoma","United States","Central","73120","Standard Class","2017-10-21 00:00:00","4185","7","0","10","0.49","20","198","Avery 49","Office Supplies","Labels","Avery"
"177","Craig Carreira","Consumer","CA-2018-112753","2018-06-18 00:00:00","Los Angeles","California","United States","West","90032","Standard Class","2018-06-23 00:00:00","6109","9","0.15","76","0.08","918","379","Bush Andora Bookcase, Maple/Graphite Gray Finish","Furniture","Bookcases","Bush"
"674","Sanjit Jacobs","Home Office","CA-2018-100433","2018-08-11 00:00:00","New York City","New York","United States","East","10009","Standard Class","2018-08-16 00:00:00","5630","4","0","12","0.48","26","1831","Xerox 226","Office Supplies","Paper","Xerox"
"596","Paul Prost","Home Office","US-2015-115413","2015-08-26 00:00:00","Newark","Delaware","United States","East","19711","Standard Class","2015-09-01 00:00:00","8381","3","0","52","0.35","150","1273","Plantronics Audio 478 Stereo USB Headset","Technology","Accessories","Plantronics"
"268","Erin Ashbrook","Corporate","CA-2016-154921","2016-05-23 00:00:00","Columbia","South Carolina","United States","South","29203","Standard Class","2016-05-28 00:00:00","3131","3","0","88","0.47","187","396","Cameo Buff Policy Envelopes","Office Supplies","Envelopes","Other"
"201","Darrin Sayre","Home Office","US-2018-125717","2018-09-28 00:00:00","Aurora","Colorado","United States","West","80013","First Class","2018-10-01 00:00:00","9670","2","0.2","-29","-0.2","147","776","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","Office Supplies","Storage","Gould Plastics"
"789","Xylona Preis","Consumer","US-2018-136679","2018-11-14 00:00:00","Pasadena","Texas","United States","Central","77506","Standard Class","2018-11-18 00:00:00","9758","2","0.2","5","0.1","45","356","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","Office Supplies","Art","Boston"
"370","Jill Fjeld","Consumer","US-2015-126571","2015-10-11 00:00:00","Philadelphia","Pennsylvania","United States","East","19120","Standard Class","2015-10-15 00:00:00","8432","3","0.2","68","0.34","201","116","Airmail Envelopes","Office Supplies","Envelopes","Other"
"179","Craig Leslie","Home Office","CA-2017-108875","2017-09-24 00:00:00","Aurora","Colorado","United States","West","80013","Standard Class","2017-10-01 00:00:00","3711","2","0.2","8","0.35","21","593","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","Furniture","Furnishings","Electrix"
"159","Christopher Schild","Home Office","CA-2017-133816","2017-05-10 00:00:00","Philadelphia","Pennsylvania","United States","East","19134","Second Class","2017-05-13 00:00:00","4486","2","0.4","-124","-0.17","744","450","ClearOne CHATAttach 160 - speaker phone","Technology","Phones","ClearOne"
"133","Caroline Jumper","Consumer","CA-2017-128818","2017-05-07 00:00:00","New York City","New York","United States","East","10009","Standard Class","2017-05-11 00:00:00","4317","3","0","22","0.5","44","122","Alphabetical Labels for Top Tab Filing","Office Supplies","Labels","Other"
"277","Evan Bailliet","Consumer","CA-2015-111962","2015-09-29 00:00:00","Seattle","Washington","United States","West","98115","Standard Class","2015-10-04 00:00:00","326","5","0","153","0.19","808","662","Fellowes Super Stor/Drawer Files","Office Supplies","Storage","Fellowes"
"567","Neoma Murray","Consumer","CA-2017-153598","2017-12-03 00:00:00","Los Angeles","California","United States","West","90045","First Class","2017-12-06 00:00:00","5068","6","0","51","0.46","112","25","3M Polarizing Light Filter Sleeves","Furniture","Furnishings","3M"
"260","Emily Phan","Consumer","CA-2016-123330","2016-06-21 00:00:00","Deltona","Florida","United States","South","32725","Standard Class","2016-06-27 00:00:00","2318","3","0.2","38","0.35","108","927","Innergie mMini Combo Duo USB Travel Charging Kit","Technology","Phones","Other"
"302","George Zrebassa","Corporate","CA-2018-140515","2018-03-19 00:00:00","Los Angeles","California","United States","West","90008","Standard Class","2018-03-24 00:00:00","7212","7","0","107","0.28","381","286","Belkin 5 Outlet SurgeMaster Power Centers","Office Supplies","Appliances","Belkin"
"653","Ross DeVincentis","Home Office","CA-2018-155292","2018-10-30 00:00:00","Richmond","Kentucky","United States","South","40475","First Class","2018-11-01 00:00:00","7762","2","0","11","0.3","35","72","Acme 10"" Easy Grip Assistive Scissors","Office Supplies","Supplies","Acme"
"327","Helen Andreada","Consumer","CA-2016-155334","2016-07-30 00:00:00","San Francisco","California","United States","West","94109","First Class","2016-07-31 00:00:00","3150","7","0","92","0.44","210","1000","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Technology","Accessories","Logitech"
"155","Christine Phan","Corporate","CA-2018-168102","2018-04-24 00:00:00","Jacksonville","Florida","United States","South","32216","Standard Class","2018-04-30 00:00:00","8249","2","0.2","-21","-0.19","114","1444","Sensible Storage WireTech Storage Systems","Office Supplies","Storage","Other"
"125","Carl Ludwig","Consumer","US-2018-131583","2018-06-10 00:00:00","Philadelphia","Pennsylvania","United States","East","19143","Same Day","2018-06-10 00:00:00","9707","6","0.2","15","0.38","40","1347","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Office Supplies","Paper","REDIFORM"
"282","Frank Carlisle","Home Office","CA-2017-147256","2017-10-17 00:00:00","Columbia","Missouri","United States","Central","65203","Second Class","2017-10-21 00:00:00","4904","7","0","752","0.39","1928","852","Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room","Office Supplies","Appliances","Honeywell"
"207","David Bremer","Corporate","CA-2016-130204","2016-09-03 00:00:00","San Francisco","California","United States","West","94122","Standard Class","2016-09-09 00:00:00","2493","5","0","47","0.36","129","1580","TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem","Technology","Accessories","Other"
"314","Guy Armstrong","Consumer","CA-2015-168368","2015-02-11 00:00:00","Columbia","Missouri","United States","Central","65203","Second Class","2015-02-15 00:00:00","1637","3","0","7","0.46","15","191","Avery 483","Office Supplies","Labels","Avery"
"320","Harold Pawlan","Home Office","CA-2018-111689","2018-11-30 00:00:00","New York City","New York","United States","East","10024","Second Class","2018-12-02 00:00:00","6075","5","0.1","262","0.21","1243","1372","SAFCO Arco Folding Chair","Furniture","Chairs","SAFCO"
"772","Troy Staebel","Consumer","CA-2015-142839","2015-08-16 00:00:00","Philadelphia","Pennsylvania","United States","East","19143","Standard Class","2015-08-20 00:00:00","1074","6","0.4","-227","-0.27","853","428","Chromcraft Rectangular Conference Tables","Furniture","Tables","Chromcraft"
"5","Adam Hart","Corporate","CA-2018-125451","2018-10-23 00:00:00","Cranston","Rhode Island","United States","East","2920","First Class","2018-10-24 00:00:00","6633","1","0","1","0.3","2","861","Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum","Office Supplies","Appliances","Hoover"
"149","Chris Selesnick","Corporate","CA-2016-136420","2016-11-20 00:00:00","San Diego","California","United States","West","92024","First Class","2016-11-21 00:00:00","2680","4","0","24","0.47","50","193","Avery 485","Office Supplies","Labels","Avery"
"776","Valerie Dominguez","Consumer","CA-2015-126361","2015-08-04 00:00:00","Pleasant Grove","Utah","United States","West","84062","Second Class","2015-08-09 00:00:00","670","5","0","4","0.26","16","1144","Newell 329","Office Supplies","Art","Newell"
"384","John Castell","Consumer","CA-2018-121293","2018-07-25 00:00:00","Philadelphia","Pennsylvania","United States","East","19143","Second Class","2018-07-28 00:00:00","6440","4","0.2","7","0.35","21","1820","Xerox 216","Office Supplies","Paper","Xerox"
"531","Michael Stewart","Corporate","CA-2018-117667","2018-12-04 00:00:00","Philadelphia","Pennsylvania","United States","East","19134","Standard Class","2018-12-09 00:00:00","6286","4","0.2","-29","-0.11","256","1006","Logitech G13 Programmable Gameboard with LCD Display","Technology","Accessories","Logitech"
"740","Thea Hudgings","Corporate","CA-2017-152520","2017-07-08 00:00:00","Providence","Rhode Island","United States","East","2908","Standard Class","2017-07-12 00:00:00","5031","2","0","6","0.48","13","1817","Xerox 213","Office Supplies","Paper","Xerox"
"434","Kelly Andreada","Consumer","CA-2016-142993","2016-10-12 00:00:00","Seattle","Washington","United States","West","98103","Standard Class","2016-10-17 00:00:00","2850","2","0","3","0.19","18","966","Kingston Digital DataTraveler 16GB USB 2.0","Technology","Accessories","Kingston"
"555","Nat Carroll","Consumer","CA-2018-111332","2018-05-20 00:00:00","Fargo","North Dakota","United States","Central","58103","Second Class","2018-05-22 00:00:00","6057","3","0","3","0.47","7","1507","Staples","Office Supplies","Fasteners","Other"
"244","Duane Huffman","Home Office","CA-2015-156244","2015-08-12 00:00:00","Miami","Florida","United States","South","33180","Standard Class","2015-08-16 00:00:00","1354","6","0.2","16","0.08","211","65","Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors","Office Supplies","Appliances","Acco"
"478","Luke Foster","Consumer","CA-2018-148264","2018-12-08 00:00:00","Inglewood","California","United States","West","90301","First Class","2018-12-09 00:00:00","7527","9","0","29","0.48","60","1765","Xerox 1968","Office Supplies","Paper","Xerox"
"341","Jack Lebron","Consumer","CA-2015-165428","2015-09-01 00:00:00","Houston","Texas","United States","Central","77036","First Class","2015-09-04 00:00:00","1556","6","0.2","11","0.35","31","1820","Xerox 216","Office Supplies","Paper","Xerox"
"696","Shaun Weien","Consumer","CA-2016-150560","2016-12-11 00:00:00","Suffolk","Virginia","United States","South","23434","First Class","2016-12-12 00:00:00","3041","2","0","96","0.49","197","532","Dot Matrix Printer Tape Reel Labels, White, 5000/Box","Office Supplies","Labels","Other"
"652","Ross Baird","Home Office","US-2017-123750","2017-04-15 00:00:00","Gastonia","North Carolina","United States","South","28052","Standard Class","2017-04-21 00:00:00","9123","2","0.2","-1","-0.16","5","1666","Woodgrain Magazine Files by Perma","Office Supplies","Storage","Other"
"61","Arthur Prichep","Consumer","CA-2018-168228","2018-04-27 00:00:00","Los Angeles","California","United States","West","90045","First Class","2018-04-29 00:00:00","8264","4","0","33","0.27","124","363","Boston School Pro Electric Pencil Sharpener, 1670","Office Supplies","Art","Boston"
"556","Nat Gilpin","Corporate","CA-2015-100762","2015-11-24 00:00:00","Jackson","Michigan","United States","Central","49201","Standard Class","2015-11-29 00:00:00","26","2","0","8","0.5","16","97","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","Office Supplies","Paper","Adams"
"710","Stephanie Ulpright","Home Office","CA-2018-157966","2018-03-13 00:00:00","Chicago","Illinois","United States","Central","60610","Same Day","2018-03-13 00:00:00","7855","3","0.2","6","0.36","16","1793","Xerox 1993","Office Supplies","Paper","Xerox"
"206","Dave Poirier","Corporate","CA-2017-162390","2017-12-06 00:00:00","Hempstead","New York","United States","East","11550","Standard Class","2017-12-12 00:00:00","5363","7","0.2","315","0.33","969","895","Ibico EB-19 Dual Function Manual Binding System","Office Supplies","Binders","Ibico"
"485","Marc Harrigan","Home Office","US-2017-135209","2017-12-29 00:00:00","Miami","Florida","United States","South","33178","Second Class","2017-12-31 00:00:00","9201","7","0.2","13","0.35","37","1689","Xerox 1898","Office Supplies","Paper","Xerox"
"76","Becky Martin","Consumer","CA-2017-126004","2017-12-04 00:00:00","New York City","New York","United States","East","10024","First Class","2017-12-05 00:00:00","4237","1","0","34","0.44","78","601","Enermax Aurora Lite Keyboard","Technology","Accessories","Enermax"
"718","Stewart Visinsky","Consumer","CA-2017-148852","2017-05-26 00:00:00","Santa Ana","California","United States","West","92704","Standard Class","2017-05-31 00:00:00","4931","7","0","22","0.48","45","1742","Xerox 1946","Office Supplies","Paper","Xerox"
"501","MaryBeth Skach","Consumer","CA-2017-169887","2017-10-22 00:00:00","Seattle","Washington","United States","West","98105","Same Day","2017-10-22 00:00:00","5574","3","0","31","0.3","102","998","Linden 12"" Wall Clock With Oak Frame","Furniture","Furnishings","Linden"
"195","Daniel Raglin","Home Office","CA-2015-100881","2015-03-28 00:00:00","Albuquerque","New Mexico","United States","West","87105","Standard Class","2015-04-01 00:00:00","32","3","0.2","23","0.08","302","163","AT&T TR1909W","Technology","Phones","AT&T"
"772","Troy Staebel","Consumer","US-2018-107272","2018-11-05 00:00:00","Phoenix","Arizona","United States","West","85023","Standard Class","2018-11-12 00:00:00","9495","2","0.7","-2","-0.77","2","242","Avery Durable Slant Ring Binders, No Labels","Office Supplies","Binders","Avery"
"540","Mick Hernandez","Home Office","US-2018-108315","2018-04-30 00:00:00","Sanford","Florida","United States","South","32771","Standard Class","2018-05-04 00:00:00","9512","3","0.7","-4","-0.73","5","61","Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""","Office Supplies","Binders","Acco"
"328","Helen Wasserman","Corporate","CA-2018-165491","2018-03-20 00:00:00","Seattle","Washington","United States","West","98115","Standard Class","2018-03-24 00:00:00","8151","7","0","64","0.24","266","921","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB","Technology","Accessories","Imation"
"18","Alejandro Grove","Consumer","CA-2017-105732","2017-09-13 00:00:00","Omaha","Nebraska","United States","Central","68104","Standard Class","2017-09-18 00:00:00","3623","3","0","9","0.49","18","96","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","Office Supplies","Paper","Adams"
"159","Christopher Schild","Home Office","US-2018-100930","2018-04-07 00:00:00","Tampa","Florida","United States","South","33614","Standard Class","2018-04-12 00:00:00","9434","2","0.45","-102","-0.44","234","378","Bush Advantage Collection Round Conference Table","Furniture","Tables","Bush"
"583","Pamela Stobb","Consumer","CA-2017-153269","2017-03-09 00:00:00","Andover","Massachusetts","United States","East","1810","First Class","2017-03-12 00:00:00","5058","1","0","3","0.3","11","1269","Personal Folder Holder, Ebony","Office Supplies","Storage","Other"
"650","Roland Schwarz","Corporate","CA-2018-128300","2018-11-24 00:00:00","Summerville","South Carolina","United States","South","29483","Second Class","2018-11-26 00:00:00","6741","2","0","40","0.5","79","1104","Motorla HX550 Universal Bluetooth Headset","Technology","Phones","Motorola"
